name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2009-09-09,31.1,23.1,26.8,36.7,23.1,29.0,24.0,85.6,81.381,100.0,12.5,['rain'],,,,22.3,2.2,,70.0,9.3,,,,,05:34:48,17:53:57,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-10,32.1,23.1,27.4,36.7,23.1,29.8,23.1,78.6,0.0,0.0,0.0,,,,,16.6,7.2,,81.7,9.8,,,,,05:34:53,17:53:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-11,34.1,24.1,28.4,38.2,24.1,31.6,23.6,76.8,0.0,0.0,0.0,,,,,14.8,160.6,,73.5,9.4,,,,,05:34:59,17:52:22,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-12,34.1,24.1,28.6,39.5,24.1,31.9,24.0,77.7,0.0,0.0,0.0,,,,,18.4,193.7,,47.5,9.9,,,,,05:35:05,17:51:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-13,34.1,24.1,28.5,40.7,24.1,31.4,24.1,79.0,0.008,100.0,4.17,['rain'],,,,16.6,229.7,,71.7,9.4,,,,,05:35:10,17:50:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-14,33.1,24.1,28.7,40.7,24.1,32.2,23.7,76.1,2.0,100.0,4.17,['rain'],,,,20.5,230.5,,74.2,10.8,,,,,05:35:15,17:49:59,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-15,34.1,25.1,29.6,40.7,25.1,34.0,24.4,75.1,2.0,100.0,4.17,['rain'],,,,12.9,210.7,,81.3,10.1,,,,,05:35:21,17:49:11,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-16,33.1,26.1,29.3,38.2,26.1,33.5,24.0,74.2,0.0,0.0,0.0,,,,,13.0,194.4,,88.3,10.8,,,,,05:35:26,17:48:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-17,33.1,24.1,28.7,39.4,24.1,32.0,24.2,78.1,3.0,100.0,4.17,['rain'],,,,25.8,11.8,,40.9,11.0,,,,,05:35:32,17:47:34,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-18,34.1,23.1,28.9,38.2,23.1,31.8,22.8,71.6,0.0,0.0,0.0,,,,,14.8,153.8,,31.4,10.9,,,,,05:35:37,17:46:46,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-19,34.1,24.7,29.8,42.1,24.7,33.6,23.9,72.4,0.0,0.0,0.0,,,,,14.8,153.0,,30.4,11.4,,,,,05:35:43,17:45:58,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-20,35.0,24.1,29.6,40.8,24.1,33.5,23.9,73.2,0.0,0.0,0.0,,,,,18.4,132.0,,38.8,11.0,,,,,05:35:48,17:45:10,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-21,34.1,25.0,29.7,42.1,25.0,34.5,24.4,74.4,0.0,0.0,0.0,,,,,16.6,139.6,,35.9,11.0,,,,,05:35:54,17:44:21,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-22,32.1,23.1,26.7,38.0,23.1,28.8,23.5,84.2,66.813,100.0,12.5,['rain'],,,,31.2,0.7,,77.8,8.0,,,,,05:35:59,17:43:33,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-23,26.1,23.1,24.4,26.1,23.1,24.4,23.1,92.7,38.791,100.0,33.33,['rain'],,,,9.4,284.9,,90.0,5.8,,,,,05:36:05,17:42:45,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-24,28.1,24.0,25.6,32.1,24.0,26.5,23.4,87.9,12.086,100.0,25.0,['rain'],,,,14.8,349.1,,90.0,8.7,,,,,05:36:11,17:41:57,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-25,30.1,24.1,27.0,35.2,24.1,29.3,24.1,84.3,0.001,100.0,4.17,['rain'],,,,13.0,123.3,,85.0,10.8,,,,,05:36:17,17:41:10,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-26,31.0,25.0,27.8,36.7,25.0,31.1,24.6,83.2,0.008,100.0,4.17,['rain'],,,,29.4,14.9,,74.2,9.5,,,,,05:36:24,17:40:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-27,33.1,25.0,28.1,37.9,25.0,30.4,23.4,77.5,11.913,100.0,8.33,['rain'],,,,27.7,323.1,,79.2,7.5,,,,,05:36:30,17:39:35,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-28,28.1,24.1,25.9,32.8,24.1,27.1,24.5,92.2,121.565,100.0,50.0,['rain'],,,,59.4,349.0,,90.0,2.9,,,,,05:36:37,17:38:47,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-29,27.1,25.0,25.8,30.2,25.0,26.5,23.8,89.0,239.084,100.0,58.33,['rain'],,,,77.8,25.7,,93.8,3.5,,,,,05:36:43,17:38:00,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-09-30,29.1,25.1,26.6,33.7,25.1,28.4,23.8,84.9,23.235,100.0,29.17,['rain'],,,,25.9,88.5,,76.1,7.2,,,,,05:36:50,17:37:14,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-01,30.1,24.1,27.4,35.2,24.1,30.2,24.0,82.3,25.998,100.0,8.33,['rain'],,,,20.5,113.4,,51.0,10.2,,,,,05:36:58,17:36:27,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-02,29.1,25.1,26.7,34.7,25.1,28.6,24.3,87.0,20.133,100.0,12.5,['rain'],,,,11.2,138.6,,78.7,8.3,,,,,05:37:05,17:35:41,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-03,30.1,24.1,26.6,34.4,24.1,28.4,23.4,83.4,0.3,100.0,4.17,['rain'],,,,25.8,15.3,,80.0,10.4,,,,,05:37:13,17:34:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-04,31.1,23.1,27.1,36.3,23.1,29.7,23.4,80.8,0.0,0.0,0.0,,,,,29.5,11.9,,86.7,7.4,,,,,05:37:21,17:34:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-05,32.1,25.1,28.0,35.9,25.1,29.8,22.7,74.3,7.1,100.0,4.17,['rain'],,,,31.3,5.7,,50.1,5.1,,,,,05:37:29,17:33:25,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-06,32.1,22.1,26.9,34.3,22.1,28.4,21.4,73.1,0.0,0.0,0.0,,,,,27.7,6.7,,50.1,4.5,,,,,05:37:38,17:32:40,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-07,30.1,23.1,27.0,34.3,23.1,28.8,22.3,75.9,0.0,0.0,0.0,,,,,25.9,25.3,,50.1,4.2,,,,,05:37:47,17:31:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-08,31.1,24.0,27.4,33.8,24.0,28.8,22.1,73.9,0.0,0.0,0.0,,,,,16.6,112.7,,32.2,4.0,,,,,05:37:56,17:31:12,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-09,31.1,23.6,27.5,34.7,23.6,29.7,22.6,75.2,0.0,0.0,0.0,,,,,14.8,145.9,,49.6,5.9,,,,,05:38:06,17:30:29,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-10,31.1,25.1,28.2,35.6,25.1,30.7,22.9,73.6,0.0,0.0,0.0,,,,,16.5,117.6,,55.9,6.1,,,,,05:38:16,17:29:47,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-11,31.1,25.0,27.4,33.8,25.0,29.2,22.4,74.5,0.0,0.0,0.0,,,,,13.0,41.5,,78.4,4.8,,,,,05:38:27,17:29:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-12,32.1,25.1,28.7,33.6,25.1,30.3,20.7,62.8,0.0,0.0,0.0,,,,,18.3,309.2,,61.7,4.3,,,,,05:38:38,17:28:23,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-13,32.1,25.0,28.1,35.9,25.0,30.6,22.6,73.0,0.0,0.0,0.0,,,,,24.1,29.8,,80.0,4.7,,,,,05:38:49,17:27:42,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-14,30.1,24.1,26.7,34.3,24.1,28.7,23.7,84.1,46.004,100.0,8.33,['rain'],,,,31.3,15.3,,77.9,5.4,,,,,05:39:01,17:27:01,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-15,30.0,24.0,26.7,35.2,24.0,28.8,23.6,83.3,15.753,100.0,16.67,['rain'],,,,31.3,16.4,,70.9,7.5,,,,,05:39:13,17:26:22,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-16,29.0,24.1,25.8,33.7,24.1,27.2,23.5,87.6,55.976,100.0,29.17,['rain'],,,,22.3,6.5,,86.7,4.6,,,,,05:39:26,17:25:42,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-17,28.1,23.1,25.4,32.1,23.1,26.4,23.1,87.7,35.385,100.0,16.67,['rain'],,,,31.2,336.6,,90.0,5.5,,,,,05:39:39,17:25:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-18,26.1,24.0,24.5,26.1,24.0,24.5,23.3,93.0,128.62,100.0,33.33,['rain'],,,,14.7,287.2,,90.0,5.5,,,,,05:39:52,17:24:26,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-19,29.1,24.1,26.2,32.9,24.1,27.7,23.5,85.5,7.491,100.0,20.83,['rain'],,,,13.0,334.5,,90.0,8.5,,,,,05:40:06,17:23:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-20,30.1,24.1,27.6,35.2,24.1,30.0,23.2,77.6,0.021,100.0,8.33,['rain'],,,,16.6,330.3,,88.3,10.7,,,,,05:40:21,17:23:13,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-21,31.1,25.1,27.6,35.6,25.1,30.2,23.5,78.7,1.005,100.0,12.5,['rain'],,,,18.4,352.3,,90.0,11.0,,,,,05:40:36,17:22:38,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-22,29.1,24.1,25.7,32.9,24.1,26.4,23.6,88.5,22.159,100.0,20.83,['rain'],,,,18.4,0.7,,90.0,8.3,,,,,05:40:52,17:22:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-23,27.1,23.1,25.1,29.3,23.1,25.3,22.9,87.8,57.294,100.0,25.0,['rain'],,,,24.1,99.4,,87.1,5.5,,,,,05:41:08,17:21:29,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-24,30.1,22.0,25.7,32.9,22.0,26.6,21.6,79.4,0.0,0.0,0.0,,,,,11.2,160.4,,53.4,4.9,,,,,05:41:25,17:20:56,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-25,30.1,22.1,26.0,34.3,22.1,27.4,22.1,79.8,0.0,0.0,0.0,,,,,13.0,155.1,,53.4,5.9,,,,,05:41:42,17:20:24,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-26,30.1,23.0,26.4,32.0,23.0,27.6,21.8,77.2,0.0,0.0,0.0,,,,,14.8,128.8,,75.0,6.2,,,,,05:42:00,17:19:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-27,29.1,23.0,26.4,30.9,23.0,27.1,20.5,71.0,11.9,100.0,4.17,['rain'],,,,11.2,78.8,,83.4,6.2,,,,,05:42:19,17:19:22,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-28,28.1,22.0,24.5,30.8,22.0,25.0,22.2,87.2,25.9,100.0,16.67,['rain'],,,,20.4,197.2,,74.4,6.7,,,,,05:42:38,17:18:53,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-29,29.1,24.0,26.9,32.1,24.0,27.9,21.4,72.3,1.012,100.0,12.5,['rain'],,,,16.6,89.3,,44.2,8.6,,,,,05:42:58,17:18:25,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-30,29.1,23.0,25.6,31.4,23.0,26.4,20.8,75.8,0.5,100.0,4.17,['rain'],,,,16.6,73.1,,45.9,7.7,,,,,05:43:18,17:17:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-10-31,28.1,21.9,24.5,30.2,21.9,25.1,21.1,82.0,8.503,100.0,16.67,['rain'],,,,18.3,354.1,,73.1,8.1,,,,,05:43:39,17:17:31,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-01,29.1,22.0,25.0,31.4,22.0,25.6,20.9,79.4,0.502,100.0,8.33,['rain'],,,,27.7,0.2,,74.2,7.3,,,,,05:44:00,17:17:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-02,27.1,24.0,25.5,29.3,24.0,26.0,21.3,77.9,66.203,100.0,25.0,['rain'],,,,42.5,49.3,,90.0,4.7,,,,,05:44:22,17:16:41,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-03,26.1,25.0,25.6,26.1,25.0,25.6,19.5,68.9,2.11,100.0,16.67,['rain'],,,,35.3,74.7,,90.0,5.7,,,,,05:44:45,17:16:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-04,27.1,24.0,25.5,28.9,24.0,25.7,21.1,76.8,5.932,100.0,20.83,['rain'],,,,25.9,70.5,,89.6,5.5,,,,,05:45:08,17:15:55,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-05,25.1,24.0,24.5,25.1,24.0,24.5,22.3,88.1,25.964,100.0,20.83,['rain'],,,,20.5,32.3,,90.0,5.0,,,,,05:45:32,17:15:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-06,27.1,25.0,26.2,29.7,25.0,27.3,23.0,82.8,4.363,100.0,20.83,['rain'],,,,18.4,79.3,,73.7,7.1,,,,,05:45:56,17:15:14,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-07,27.1,24.0,25.2,30.2,24.0,25.7,23.2,88.7,1.0,100.0,4.17,['rain'],,,,16.5,0.1,,90.0,5.5,,,,,05:46:21,17:14:55,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-08,30.1,22.1,26.2,34.3,22.1,27.8,23.0,83.1,0.0,0.0,0.0,,,,,14.8,141.0,,48.4,8.8,,,,,05:46:47,17:14:37,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-09,30.1,24.0,26.7,35.2,24.0,28.3,23.1,81.5,0.0,0.0,0.0,,,,,18.3,163.5,,53.6,9.6,,,,,05:47:13,17:14:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-10,30.1,22.7,27.0,35.3,22.7,29.5,23.6,82.4,0.0,0.0,0.0,,,,,18.4,137.3,,44.8,11.0,,,,,05:47:40,17:14:05,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-11,31.1,24.0,27.4,37.9,24.0,30.6,24.6,85.2,0.0,0.0,0.0,,,,,16.6,150.4,,39.1,7.5,,,,,05:48:07,17:13:51,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-12,30.1,24.1,27.3,36.3,24.1,30.0,24.3,84.2,0.0,0.0,0.0,,,,,20.5,143.3,,48.3,8.0,,,,,05:48:35,17:13:38,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-13,29.1,24.0,26.9,33.7,24.0,28.7,23.4,81.5,0.0,0.0,0.0,,,,,20.5,48.0,,42.6,9.1,,,,,05:49:03,17:13:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-14,26.1,24.1,25.4,26.1,24.1,25.4,21.5,78.9,0.008,100.0,4.17,['rain'],,,,22.3,14.7,,86.4,6.5,,,,,05:49:32,17:13:15,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-15,29.1,24.0,26.2,32.9,24.0,27.3,22.7,81.5,0.0,0.0,0.0,,,,,16.6,144.4,,68.4,5.9,,,,,05:50:02,17:13:05,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-16,29.1,25.0,27.0,32.9,25.0,28.7,23.0,79.2,0.0,0.0,0.0,,,,,14.8,96.4,,62.2,8.4,,,,,05:50:32,17:12:57,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-17,26.1,20.1,21.9,26.1,20.1,21.9,20.0,89.2,85.249,100.0,25.0,['rain'],,,,44.3,359.4,,90.0,6.5,,,,,05:51:02,17:12:50,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-18,22.1,19.1,20.7,22.1,19.1,20.7,17.2,80.5,0.538,100.0,16.67,['rain'],,,,14.8,350.9,,90.0,8.0,,,,,05:51:33,17:12:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-19,25.1,20.0,21.6,25.1,20.0,21.6,18.2,81.7,1.506,100.0,25.0,['rain'],,,,22.3,345.5,,90.0,7.2,,,,,05:52:04,17:12:39,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-20,23.1,20.0,21.6,23.1,20.0,21.6,18.0,80.4,0.999,100.0,20.83,['rain'],,,,20.5,346.9,,90.0,6.5,,,,,05:52:36,17:12:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-21,21.1,20.0,20.4,21.1,20.0,20.4,16.3,77.7,1.547,100.0,20.83,['rain'],,,,24.0,336.3,,90.0,8.6,,,,,05:53:08,17:12:33,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-22,21.1,16.1,19.3,21.1,16.1,19.3,16.4,83.3,1.017,100.0,16.67,['rain'],,,,13.0,338.2,,90.5,7.8,,,,,05:53:40,17:12:32,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-23,23.0,19.0,20.9,23.0,19.0,20.9,17.1,79.1,0.002,100.0,4.17,['rain'],,,,14.7,323.9,,84.8,6.7,,,,,05:54:13,17:12:33,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-24,26.1,20.0,22.6,26.1,20.0,22.6,18.4,77.6,0.0,0.0,0.0,,,,,20.4,13.3,,69.2,5.8,,,,,05:54:47,17:12:34,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-25,25.1,20.0,22.3,25.1,20.0,22.3,20.3,88.7,0.322,100.0,8.33,['rain'],,,,16.5,30.4,,78.4,4.9,,,,,05:55:20,17:12:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-26,26.1,20.1,23.4,26.1,20.1,23.4,20.8,86.2,0.005,100.0,8.33,['rain'],,,,18.3,14.8,,80.0,6.6,,,,,05:55:54,17:12:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-27,28.1,20.0,24.2,30.8,20.0,24.9,21.2,84.0,0.0,0.0,0.0,,,,,13.0,19.5,,56.7,8.1,,,,,05:56:28,17:12:46,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-28,28.1,21.4,25.1,30.8,21.4,25.8,22.1,84.5,4.103,100.0,8.33,['rain'],,,,14.8,86.2,,46.3,6.6,,,,,05:57:02,17:12:52,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-29,27.1,22.0,24.5,28.9,22.0,24.7,20.5,79.5,0.0,0.0,0.0,,,,,14.8,96.5,,43.4,7.5,,,,,05:57:37,17:12:59,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-11-30,26.1,21.0,23.8,26.1,21.0,23.8,19.0,75.7,0.0,0.0,0.0,,,,,20.5,82.6,,47.5,6.0,,,,,05:58:11,17:13:08,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-12-01,27.1,18.1,23.9,28.6,18.1,24.0,19.6,77.5,0.0,0.0,0.0,,,,,20.5,96.5,,64.6,6.5,,,,,05:58:46,17:13:18,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2009-12-02,27.1,22.1,24.8,28.3,22.1,24.9,19.9,74.3,0.037,100.0,8.33,['rain'],,,,20.5,81.5,,80.0,5.9,,,,,05:59:21,17:13:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
